uid,model,split_manual,cell_line_manual,obj_f1_manual,obj_precision_manual,obj_recall_manual,pred_count_manual,gt_count_manual,pix_dice_manual,split_pred,cell_line_pred,obj_f1_pred,obj_precision_pred,obj_recall_pred,pred_count_pred,gt_count_pred,pix_dice_pred,split,subset,delta_obj_f1,delta_pred_ct,delta_gt_ct
ncih2170_antibiotics_blank_ctrl_18,ecCount (peaks),val,NCI-H2170,0.9717868338557992,0.956790123450884,0.9872611464905272,164,157,0.2108794632159118,val,NCI-H2170,0.9418960244648318,0.9058823529358478,0.9808917197389752,172,157,0.2347211311861743,val,val+test (held out),-0.029890809390967443,8,0
ncih2170_antibiotics_blank_ctrl_19,ecCount (peaks),train,NCI-H2170,0.9629629629629628,0.9381443298872356,0.9891304347718572,97,92,0.2726902726902727,train,NCI-H2170,0.9523809523809524,0.9183673469294044,0.9890109890001209,98,91,0.2945224332507569,train,train (SEEN by ROI model),-0.01058201058201036,1,-1
ncih2170_antibiotics_blank_ctrl_2,ecCount (peaks),train,NCI-H2170,0.9732620320855616,0.9706666666640784,0.975871313670306,385,373,0.2453825857519788,train,NCI-H2170,0.9705426356589149,0.9690402476750184,0.972049689437975,329,322,0.2807383627608347,train,train (SEEN by ROI model),-0.0027193964266467585,-56,-51
ncih2170_antibiotics_blank_ctrl_20,ecCount (peaks),train,NCI-H2170,0.8872727272727273,0.8299319727834699,0.9531249999925538,160,128,0.2203886079318605,train,NCI-H2170,0.8432055749128919,0.76100628930339,0.9453124999926148,171,128,0.2189635060823196,train,train (SEEN by ROI model),-0.04406715235983538,11,0
ncih2170_antibiotics_blank_ctrl_21,ecCount (peaks),train,NCI-H2170,0.9594594594594594,0.9681818181774174,0.9508928571386122,225,224,0.3008394723316772,train,NCI-H2170,0.9547511312217196,0.9678899082524408,0.9419642857100804,222,224,0.3259726603575184,train,train (SEEN by ROI model),-0.004708328237739812,-3,0
ncih2170_antibiotics_blank_ctrl_22,ecCount (peaks),train,NCI-H2170,0.9560585885486018,0.954787234040014,0.9573333333307804,383,375,0.2141262431499898,train,NCI-H2170,0.9433465085639,0.9322916666642388,0.9546666666641208,389,375,0.2446495726495726,train,train (SEEN by ROI model),-0.012712079984701807,6,0
ncih2170_antibiotics_blank_ctrl_23,ecCount (peaks),val,NCI-H2170,0.978798586572438,0.9719298245579931,0.985765124551652,293,281,0.1857410881801125,val,NCI-H2170,0.978798586572438,0.9719298245579931,0.985765124551652,291,281,0.2288166544923301,val,val+test (held out),0.0,-2,0
ncih2170_antibiotics_blank_ctrl_24,ecCount (peaks),train,NCI-H2170,0.9869281045751634,0.9869281045687128,0.9869281045687128,154,153,0.2751190177900275,train,NCI-H2170,0.9900332225913622,0.9933333333267113,0.9867549668808824,151,151,0.3008016730568142,train,train (SEEN by ROI model),0.003105118016198727,-3,-2
ncih2170_antibiotics_blank_ctrl_25,ecCount (peaks),train,NCI-H2170,0.9213483146067416,0.8723404255133546,0.9761904761672336,49,42,0.1808960270498732,train,NCI-H2170,0.803921568627451,0.6833333333219445,0.9761904761672336,62,42,0.1851145038167939,train,train (SEEN by ROI model),-0.11742674597929059,13,0
ncih2170_antibiotics_blank_ctrl_27,ecCount (peaks),train,NCI-H2170,0.9685534591194968,0.9685534591164512,0.9685534591164512,334,318,0.2135441245870693,train,NCI-H2170,0.9554140127388536,0.9554140127358108,0.9554140127358108,323,314,0.2392053849942538,train,train (SEEN by ROI model),-0.013139446380643127,-11,-4
ncih2170_antibiotics_blank_ctrl_28,ecCount (peaks),train,NCI-H2170,0.918625678119349,0.8552188552159757,0.9921874999961244,312,256,0.2391657638136511,train,NCI-H2170,0.8975265017667845,0.8193548387070344,0.9921874999961244,322,256,0.260238011900595,train,train (SEEN by ROI model),-0.02109917635256453,10,0
ncih2170_antibiotics_blank_ctrl_29,ecCount (peaks),train,NCI-H2170,0.958139534883721,0.9279279279195682,0.9903846153750924,113,104,0.3133380381086803,train,NCI-H2170,0.754863813229572,0.6298701298660399,0.9417475728063908,155,103,0.2724724350588675,train,train (SEEN by ROI model),-0.20327572165414898,42,-1
ncih2170_antibiotics_blank_ctrl_30,ecCount (peaks),train,NCI-H2170,0.9521044992743106,0.9371428571401796,0.967551622416025,387,339,0.2892561983471074,train,NCI-H2170,0.9523809523809524,0.9322033898278752,0.9734513274307568,392,339,0.3034007869589657,train,train (SEEN by ROI model),0.0002764531066418163,5,0
ncih2170_antibiotics_blank_ctrl_31,ecCount (peaks),train,NCI-H2170,0.9772727272727272,0.9772727272616218,0.9772727272616218,88,88,0.3181818181818182,train,NCI-H2170,0.9555555555555556,0.9347826086854916,0.9772727272616218,92,88,0.3449477351916376,train,train (SEEN by ROI model),-0.02171717171717158,4,0
ncih2170_antibiotics_blank_ctrl_32,ecCount (peaks),train,NCI-H2170,0.9890909090909092,0.9927007299197614,0.9855072463696704,137,138,0.2679720279720279,train,NCI-H2170,0.9714285714285714,0.9577464788664948,0.9855072463696704,142,138,0.2990269461077844,train,train (SEEN by ROI model),-0.017662337662337824,5,0
ncih2170_antibiotics_blank_ctrl_33,ecCount (peaks),train,NCI-H2170,0.9705882352941176,0.9850746268607709,0.956521739125814,201,207,0.2865761689291101,train,NCI-H2170,0.9722921914357684,0.9846938775459964,0.9601990049703472,196,201,0.3282310661520032,train,train (SEEN by ROI model),0.0017039561416507532,-5,-6
ncih2170_antibiotics_blank_ctrl_34,ecCount (peaks),val,NCI-H2170,0.912280701754386,0.9749999999878124,0.857142857133438,80,91,0.2591093117408907,val,NCI-H2170,0.9058823529411764,0.9746835442914596,0.8461538461445477,79,91,0.3008233058898036,val,val+test (held out),-0.006398348813209664,-1,0
ncih2170_antibiotics_blank_ctrl_35,ecCount (peaks),test,NCI-H2170,0.8837209302325582,0.8636363636265495,0.9047619047511336,94,84,0.2549697493517718,test,NCI-H2170,0.8674698795180723,0.8470588235194463,0.888888888877915,91,81,0.2716346153846153,test,val+test (held out),-0.01625105071448585,-3,-3
ncih2170_antibiotics_blank_ctrl_37,ecCount (peaks),test,NCI-H2170,0.9558823529411764,0.9471766848798776,0.9647495361763178,577,539,0.2353184449958643,test,NCI-H2170,0.9472710453283996,0.9326047358817257,0.9624060150357848,577,532,0.2617242347655153,test,val+test (held out),-0.008611307612776842,0,-7
ncih2170_antibiotics_blank_ctrl_38,ecCount (peaks),train,NCI-H2170,0.99626400996264,0.9975062344114776,0.9950248756194154,401,402,0.2377622377622377,train,NCI-H2170,0.9937264742785444,0.99748110830983,0.989999999997525,397,400,0.2777887854170794,train,train (SEEN by ROI model),-0.0025375356840955376,-4,-2
ncih2170_antibiotics_blank_ctrl_39,ecCount (peaks),train,NCI-H2170,0.9457755359394704,0.932835820893202,0.9590792838850152,421,391,0.2389162561576354,train,NCI-H2170,0.9481668773704172,0.9282178217798808,0.9689922480595116,421,387,0.2707143315576664,train,train (SEEN by ROI model),0.0023913414309467695,0,-4
ncih2170_antibiotics_blank_ctrl_40,ecCount (peaks),test,NCI-H2170,0.9635627530364372,0.9674796747928152,0.9596774193509692,248,248,0.2540322580645161,test,NCI-H2170,0.926070038910506,0.8947368421018995,0.9596774193509692,269,248,0.2773210346901945,test,val+test (held out),-0.03749271412593125,21,0
ncih2170_antibiotics_blank_ctrl_41,ecCount (peaks),train,NCI-H2170,0.9668874172185432,0.9733333333203557,0.9605263157768352,76,76,0.2064777327935222,train,NCI-H2170,0.7010309278350515,0.5666666666619444,0.918918918906501,121,74,0.1750689741660396,train,train (SEEN by ROI model),-0.2658564893834917,45,-2
ncih2170_antibiotics_blank_ctrl_42,ecCount (peaks),train,NCI-H2170,0.9806451612903224,0.9681528662358716,0.9934640522810886,160,153,0.2880314573605308,train,NCI-H2170,0.9805194805194806,0.9679487179425132,0.9934210526250432,158,152,0.3132246681230045,train,train (SEEN by ROI model),-0.0001256807708418517,-2,-1
ncih2170_antibiotics_blank_ctrl_43,ecCount (peaks),test,NCI-H2170,0.9565217391304348,0.9467213114715298,0.9665271966486756,253,239,0.2371664846309876,test,NCI-H2170,0.9652173913043478,0.9694323144062472,0.9610389610348008,238,231,0.2768235556546955,test,val+test (held out),0.008695652173912993,-15,-8
ncih2170_antibiotics_blank_ctrl_44,ecCount (peaks),train,NCI-H2170,0.9861495844875346,0.9888888888833952,0.9834254143592076,181,181,0.2987675308117297,train,NCI-H2170,0.9696969696969696,0.9565217391252364,0.9832402234581944,185,179,0.3351553509781358,train,train (SEEN by ROI model),-0.016452614790565034,4,-2
ncih2170_antibiotics_blank_ctrl_47,ecCount (peaks),test,NCI-H2170,0.9464594127806564,0.968197879855236,0.9256756756725484,292,296,0.2203035060177917,test,NCI-H2170,0.9457092819614712,0.9712230215792402,0.9215017064814968,286,293,0.2530515576607761,test,val+test (held out),-0.0007501308191851797,-6,-3
ncih2170_antibiotics_blank_ctrl_48,ecCount (peaks),train,NCI-H2170,0.9251700680272108,0.8947368420934902,0.95774647885975,78,71,0.2343830665978317,train,NCI-H2170,0.9006622516556292,0.8499999999893749,0.95774647885975,82,71,0.2616885301042718,train,train (SEEN by ROI model),-0.024507816371581614,4,0
ncih2170_antibiotics_blank_ctrl_5,ecCount (peaks),train,NCI-H2170,0.9771380186282812,0.9880136986284452,0.966499162477443,604,597,0.2463582928699207,train,NCI-H2170,0.9745331069609507,0.9862542955309516,0.9630872483205316,601,596,0.2818193734434395,train,train (SEEN by ROI model),-0.002604911667330456,-3,-1
ncih2170_antibiotics_blank_ctrl_50,ecCount (peaks),train,NCI-H2170,0.9768637532133676,0.9895833333281792,0.9644670050712464,194,197,0.2415896124336022,train,NCI-H2170,0.9457364341085271,0.9289340101475688,0.9631578947317728,199,190,0.2745466756212223,train,train (SEEN by ROI model),-0.031127319104840456,5,-7
ncih2170_antibiotics_blank_ctrl_51,ecCount (peaks),val,NCI-H2170,0.954954954954955,0.9137931034430242,0.9999999999937108,176,159,0.2521239954075775,val,NCI-H2170,0.96,0.9285714285659016,0.9936305732420788,170,157,0.2838976315371165,val,val+test (held out),0.0050450450450449935,-6,-2
ncih2170_antibiotics_blank_ctrl_52,ecCount (peaks),val,NCI-H2170,0.9891808346213292,0.9907120743003384,0.987654320984606,328,324,0.2489381783860311,val,NCI-H2170,0.9873015873015872,0.9904458598694572,0.9841772151867588,319,316,0.2886700322767525,val,val+test (held out),-0.0018792473197419834,-9,-8
ncih2170_antibiotics_blank_ctrl_53,ecCount (peaks),test,NCI-H2170,0.9950576606260296,0.9901639344229832,0.9999999999966888,308,302,0.3059268600252207,test,NCI-H2170,0.9933333333333332,0.98675496688415,0.9999999999966444,305,298,0.3504652578485085,test,val+test (held out),-0.0017243272926964481,-3,-4
ncih2170_antibiotics_blank_ctrl_55,ecCount (peaks),train,NCI-H2170,0.9148148148148147,0.863636363633344,0.9724409448780612,288,254,0.1975588986659097,train,NCI-H2170,0.9187145557655956,0.8709677419323621,0.971999999996112,281,250,0.2267639902676399,train,train (SEEN by ROI model),0.003899740950780828,-7,-4
ncih2170_antibiotics_blank_ctrl_56,ecCount (peaks),train,NCI-H2170,0.9567010309278352,0.9469387755063392,0.9666666666626388,251,240,0.1685727714240952,train,NCI-H2170,0.9567010309278352,0.9469387755063392,0.9666666666626388,251,240,0.1952102182011708,train,train (SEEN by ROI model),0.0,0,0
ncih2170_antibiotics_blank_ctrl_57,ecCount (peaks),train,NCI-H2170,0.9297052154195012,0.9030837004365504,0.9579439252291684,237,214,0.1777247143100801,train,NCI-H2170,0.9172259507829976,0.8798283261764814,0.9579439252291684,242,214,0.2059620596205962,train,train (SEEN by ROI model),-0.012479264636503618,5,0
ncih2170_antibiotics_blank_ctrl_58,ecCount (peaks),train,NCI-H2170,0.9720670391061452,0.9830508474520732,0.9613259668455176,178,181,0.2275551746303835,train,NCI-H2170,0.963172804532578,0.9659090909036028,0.9604519773957038,177,177,0.2539399345822182,train,train (SEEN by ROI model),-0.008894234573567195,-1,-4
ncih2170_antibiotics_blank_ctrl_59,ecCount (peaks),train,NCI-H2170,0.9685230024213076,0.970873786403054,0.9661835748745596,207,207,0.2483781278962001,train,NCI-H2170,0.8552915766738661,0.7674418604621417,0.965853658531874,259,205,0.2298699879820823,train,train (SEEN by ROI model),-0.1132314257474415,52,-2
ncih2170_antibiotics_blank_ctrl_6,ecCount (peaks),val,NCI-H2170,0.9836888331242158,0.9924050632886268,0.9751243781070272,399,402,0.2863993861500096,val,NCI-H2170,0.9836065573770492,0.9948979591811354,0.9725685785511906,396,401,0.3160253031101739,val,val+test (held out),-8.22757471666824e-05,-3,-1
ncih2170_antibiotics_blank_ctrl_60,ecCount (peaks),train,NCI-H2170,0.975767366720517,0.9901639344229832,0.9617834394873828,309,314,0.2783059636992221,train,NCI-H2170,0.8775510204081632,0.8069705093812146,0.9616613418499628,377,313,0.2730102267674522,train,train (SEEN by ROI model),-0.09821634631235376,68,-1
ncih2170_antibiotics_blank_ctrl_61,ecCount (peaks),train,NCI-H2170,0.9691119691119692,0.9691119691082274,0.9691119691082274,271,259,0.1674634217007098,train,NCI-H2170,0.9328358208955224,0.902527075809016,0.9652509652472384,288,259,0.2034889203206034,train,train (SEEN by ROI model),-0.03627614821644676,17,0
ncih2170_antibiotics_blank_ctrl_62,ecCount (peaks),train,NCI-H2170,0.98,0.9767441860432666,0.9832775919699556,309,299,0.1998987854251012,train,NCI-H2170,0.9777777777777776,0.9828178694124302,0.9727891156429498,296,294,0.2281497288165733,train,train (SEEN by ROI model),-0.0022222222222223476,-13,-5
ncih2170_antibiotics_blank_ctrl_63,ecCount (peaks),val,NCI-H2170,0.9675324675324676,0.9588159588147248,0.9764089121874492,790,763,0.188991188991189,val,NCI-H2170,0.9713541666666666,0.9638242894044396,0.9790026246706311,790,762,0.2237489055027951,val,val+test (held out),0.0038216991341990525,0,-1
ncih2170_antibiotics_blank_ctrl_64,ecCount (peaks),train,NCI-H2170,0.979757085020243,0.983739837390376,0.9758064516050338,124,124,0.184863523573201,train,NCI-H2170,0.9173553719008264,0.874015748024614,0.9652173912959546,128,115,0.1942492012779552,train,train (SEEN by ROI model),-0.06240171311941656,4,-9
ncih2170_antibiotics_blank_ctrl_65,ecCount (peaks),train,NCI-H2170,0.9743589743589745,0.992537313425429,0.956834532367217,137,139,0.1889632107023411,train,NCI-H2170,0.9777777777777776,0.9850746268583204,0.970588235286981,137,136,0.2214093184443588,train,train (SEEN by ROI model),0.0034188034188031846,0,-3
ncih2170_antibiotics_blank_ctrl_66,ecCount (peaks),train,NCI-H2170,0.956386292834891,0.980830670923384,0.9331306990853095,317,329,0.1764356200214005,train,NCI-H2170,0.939157566302652,0.9495268138771308,0.9290123456761452,321,324,0.2021719604801175,train,train (SEEN by ROI model),-0.017228726532238947,4,-5
ncih2170_antibiotics_blank_ctrl_67,ecCount (peaks),train,NCI-H2170,0.9620758483033932,0.9601593625459754,0.963999999996144,256,250,0.1909394952873213,train,NCI-H2170,0.96579476861167,0.9677419354799688,0.963855421682876,253,249,0.2316626556450769,train,train (SEEN by ROI model),0.0037189203082768074,-3,-1
ncih2170_antibiotics_blank_ctrl_69,ecCount (peaks),train,NCI-H2170,0.9282442748091604,0.9499999999970312,0.9074626865644554,322,335,0.1995082543027748,train,NCI-H2170,0.9244992295839752,0.9493670886045906,0.9009009008981956,317,333,0.2344029972308193,train,train (SEEN by ROI model),-0.0037450452251851507,-5,-2
ncih2170_antibiotics_blank_ctrl_7,ecCount (peaks),train,NCI-H2170,0.9787234042553192,0.975757575754619,0.9817073170701778,341,328,0.2594718714121699,train,NCI-H2170,0.9635258358662614,0.9519519519490932,0.9753846153816144,344,325,0.2970204841713221,train,train (SEEN by ROI model),-0.015197568389057836,3,-3
ncih2170_antibiotics_blank_ctrl_70,ecCount (peaks),test,NCI-H2170,0.9778761061946902,0.965065502181299,0.9910313901323072,459,446,0.2726731831704207,test,NCI-H2170,0.9858490566037736,0.981220657274692,0.9905213270118708,427,422,0.305943407883356,test,val+test (held out),0.007972950409083412,-32,-24
ncih2170_antibiotics_blank_ctrl_71,ecCount (peaks),test,NCI-H2170,0.9969604863221884,0.9999999999969512,0.993939393936382,330,330,0.2332130804142907,test,NCI-H2170,0.9938650306748468,0.9969230769200096,0.9908256880703644,327,327,0.2686136071887035,test,val+test (held out),-0.003095455647341594,-3,-3
ncih2170_antibiotics_blank_ctrl_74,ecCount (peaks),train,NCI-H2170,0.9946524064171124,0.9973190348498732,0.9919999999973548,375,375,0.1928205128205128,train,NCI-H2170,0.9786096256684492,0.9708222811645336,0.9865229110485538,379,371,0.2226884879004056,train,train (SEEN by ROI model),-0.016042780748663166,4,-4
ncih2170_antibiotics_blank_ctrl_75,ecCount (peaks),train,NCI-H2170,0.966789667896679,0.949275362311962,0.984962406007632,140,133,0.2011834319526627,train,NCI-H2170,0.9662921348314608,0.9485294117577314,0.984732824419964,137,131,0.2464583737628566,train,train (SEEN by ROI model),-0.0004975330652181587,-3,-2
ncih2170_antibiotics_blank_ctrl_76,ecCount (peaks),train,NCI-H2170,0.9750812567713976,0.9635974304047888,0.9868421052609938,483,456,0.1815351847300729,train,NCI-H2170,0.9635193133047212,0.943277310922388,0.9846491228048584,491,456,0.2108661158833506,train,train (SEEN by ROI model),-0.011561943466676383,8,0
ncih2170_antibiotics_blank_ctrl_77,ecCount (peaks),train,NCI-H2170,0.9700374531835206,0.9487179487144736,0.9923371647471558,280,261,0.1714773212000568,train,NCI-H2170,0.9700374531835206,0.9487179487144736,0.9923371647471558,280,261,0.203021264312518,train,train (SEEN by ROI model),0.0,0,0
ncih2170_antibiotics_blank_ctrl_78,ecCount (peaks),test,NCI-H2170,0.99009900990099,0.9803921568595412,0.9999999999966668,307,300,0.215181852743632,test,NCI-H2170,0.99009900990099,0.9803921568595412,0.9999999999966668,307,300,0.253304535637149,test,val+test (held out),0.0,0,0
ncih2170_antibiotics_blank_ctrl_79,ecCount (peaks),train,NCI-H2170,0.9560117302052786,0.9449275362291452,0.9673590504422334,358,337,0.155393457117595,train,NCI-H2170,0.9546120058565154,0.9421965317891844,0.9673590504422334,358,337,0.1939674481110945,train,train (SEEN by ROI model),-0.0013997243487632316,0,0
ncih2170_antibiotics_blank_ctrl_80,ecCount (peaks),train,NCI-H2170,0.9427609427609428,0.9271523178746548,0.9589041095824732,154,146,0.1507692307692307,train,NCI-H2170,0.945945945945946,0.9333333333271112,0.9589041095824732,153,146,0.1876638126856543,train,train (SEEN by ROI model),0.0031850031850032545,-1,0
ncih2170_antibiotics_blank_ctrl_81,ecCount (peaks),train,NCI-H2170,0.9629629629629628,0.9479166666567924,0.9784946236453924,101,93,0.2339413164155432,train,NCI-H2170,0.9578947368421052,0.9381443298872356,0.9784946236453924,102,93,0.249534450651769,train,train (SEEN by ROI model),-0.005068226120857555,1,0
ncih2170_antibiotics_blank_ctrl_82,ecCount (peaks),train,NCI-H2170,0.945273631840796,0.9313725490104768,0.9595959595862666,107,99,0.1837191934279313,train,NCI-H2170,0.9170731707317074,0.8867924528218227,0.9494949494853586,111,99,0.2116950407105847,train,train (SEEN by ROI model),-0.028200461109088693,4,0
ncih2170_antibiotics_blank_ctrl_84,ecCount (peaks),val,NCI-H2170,0.962432915921288,0.9676258992770947,0.9572953736620736,284,281,0.2066712049012934,val,NCI-H2170,0.9013605442176872,0.8520900321516011,0.9566787003575572,316,277,0.2159307359307359,val,val+test (held out),-0.0610723717036008,32,-4
ncih2170_antibiotics_blank_ctrl_86,ecCount (peaks),train,NCI-H2170,0.95142378559464,0.9161290322551092,0.9895470383240784,327,287,0.1909295915810573,train,NCI-H2170,0.8528528528528528,0.7493403693911627,0.9895470383240784,395,287,0.1932970748199323,train,train (SEEN by ROI model),-0.09857093274178719,68,0
ncih2170_antibiotics_blank_ctrl_87,ecCount (peaks),train,NCI-H2170,0.9888888888888888,0.9888888888779012,0.9888888888779012,90,90,0.1837606837606837,train,NCI-H2170,0.9832402234636872,0.9777777777669135,0.9887640449327104,90,89,0.2324625770472556,train,train (SEEN by ROI model),-0.005648665425201593,0,-1
ncih2170_antibiotics_blank_ctrl_88_a,ecCount (peaks),val,NCI-H2170,0.968299711815562,0.95726495726223,0.979591836731838,380,343,0.2110862857750824,val,NCI-H2170,0.6756756756756757,0.519999999999168,0.964391691391797,639,337,0.1554943974837822,val,val+test (held out),-0.2926240361398863,259,-6
ncih2170_antibiotics_blank_ctrl_89,ecCount (peaks),val,NCI-H2170,0.9206349206349206,0.9157894736745706,0.925531914883771,100,94,0.1704996034892942,val,NCI-H2170,0.90625,0.8877551020317576,0.925531914883771,103,94,0.1922570450355543,val,val+test (held out),-0.014384920634920584,3,0
