uid,split,cell_line,cond,model,pred_count,gt_count,experiment,agent,dose,timepoint_h,arm,batch_group,confirmed,group_label
ncih2170_antibiotics_blank_ctrl_66,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),317,329,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_67,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),256,250,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_69,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),322,335,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_7,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),341,328,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_70,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),459,446,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_71,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),330,330,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_74,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),375,375,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_75,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),140,133,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_76,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),483,456,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_77,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),280,261,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_78,test,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),307,300,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_79,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),358,337,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_80,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),154,146,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_81,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),101,93,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_82,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),107,99,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_84,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),284,281,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_86,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),327,287,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_87,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),90,90,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_88_a,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),380,343,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_89,val,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),100,94,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_9,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),801,769,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_96,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),103,106,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_97,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),147,146,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_blank_ctrl_98,train,NCI-H2170,ncih2170_antibiotics_blank_ctrl,ecCount (peaks),234,219,antibiotic,control,,,control,h2170_abx,True,NCI-H2170 · control
ncih2170_antibiotics_ps_10,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),146,160,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_102_b,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),253,252,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_104,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),158,158,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_105,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),235,237,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_106,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),122,122,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_107_a,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),242,246,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_107_b,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),233,205,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_111,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),192,186,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_112,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),86,79,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_113_a,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),121,121,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_113_b,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),148,142,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_12,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),149,129,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_13,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),435,398,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_14,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),69,65,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_16,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),238,236,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_17,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),208,197,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_18,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),155,132,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_19,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),229,201,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_20,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),82,69,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_21,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),83,70,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_22,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),95,95,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_23,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),110,115,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_24,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),144,133,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_25,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),314,284,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_28,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),105,121,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_29_a,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),93,93,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_29_b,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),54,52,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_3,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),156,157,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_30,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),80,95,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_31,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),310,305,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_32,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),52,67,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_33,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),122,141,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_34_b,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),93,76,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_34_c,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),148,153,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_35,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),80,96,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_36,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),124,142,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_37,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),72,81,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_38,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),358,354,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_39,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),119,131,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_4,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),144,148,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_40,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),72,75,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_41,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),127,150,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_42,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),97,96,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_43,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),68,63,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_44,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),829,829,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_45,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),69,90,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_46,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),196,211,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_47,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),209,220,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_48,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),74,76,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_49,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),93,109,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_5,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),248,235,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_50,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),139,147,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_54,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),131,125,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_55,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),220,212,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_56_a,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),221,233,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_56_b,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),444,434,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_57,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),56,70,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_58,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),213,212,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_61,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),248,246,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_62,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),452,458,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_63,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),824,862,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_64,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),284,281,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_65,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),128,131,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_67,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),155,153,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_68,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),206,210,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_69,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),172,190,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_7,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),206,191,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_70,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),146,148,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_72,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),139,139,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_73,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),366,370,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_75,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),82,88,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_76,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),205,209,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_77,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),293,264,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_78,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),163,164,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_79,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),525,505,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_8,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),69,69,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_80,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),279,286,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_81,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),454,462,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_82,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),126,125,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_83,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),129,126,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_84,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),129,124,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_85,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),186,181,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_86,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),122,119,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_87,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),149,150,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_88,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),458,425,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_89,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),128,117,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_9,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),250,243,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_90,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),160,159,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_92,val,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),204,203,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_94,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),145,147,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_95,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),410,350,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_97,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),145,136,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_98_a,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),95,98,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_98_b,train,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),295,229,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_99,test,NCI-H2170,ncih2170_antibiotics_ps,ecCount (peaks),79,83,antibiotic,P/S,,,treated,h2170_abx,False,NCI-H2170 · P/S
ncih2170_antibiotics_ps_g_100,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),264,274,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_101,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),93,93,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_102,test,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),218,217,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_103,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),801,801,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_104,val,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),87,92,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_105,val,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),159,151,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_106,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),253,246,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_107_a,test,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),99,103,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_108,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),80,83,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_110,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),68,66,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_111,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),148,152,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_112,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),182,184,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_113,val,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),84,79,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_114,test,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),185,202,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_115,test,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),285,296,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_116,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),106,107,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_36,test,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),919,912,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_37,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),287,283,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_38,val,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),230,223,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_39,val,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),66,58,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_40,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),111,98,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_42,test,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),274,245,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_43,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),504,491,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_44_a,test,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),50,52,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_45,val,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),99,94,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_46,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),154,148,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_47,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),485,506,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
ncih2170_antibiotics_ps_g_48,train,NCI-H2170,ncih2170_antibiotics_ps_g,ecCount (peaks),356,362,antibiotic,P/S+G,,,treated,h2170_abx,False,NCI-H2170 · P/S+G
