Files	source_image	Annotation Type	Annotation Method	Cell Line	Condition	Subset	Split	ecDNA Count
images/gt_coords/colo320dm_qpcr_jq1_24h_ctrl_96.npy	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_96.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_ctrl	benchmark	test	49
images/gt_coords/colo320dm_qpcr_jq1_24h_ctrl_97.npy	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_97.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_ctrl	benchmark	train	87
images/gt_coords/colo320dm_qpcr_jq1_24h_ctrl_98.npy	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_98.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_ctrl	extension		19
images/gt_coords/colo320dm_qpcr_jq1_24h_ctrl_99.npy	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_99.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_ctrl	benchmark	val	74
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_1.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_1.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		7
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_10.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_10.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_101_a.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_101_a.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_101_b.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_101_b.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_102.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_102.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_103.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_103.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_104.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_104.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	benchmark	train	4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_105.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_105.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		5
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_106.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_106.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		16
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_107.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_107.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_108.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_108.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		5
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_109.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_109.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_11.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_11.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		6
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_110_a.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_110_a.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		7
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_110_b.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_110_b.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_111.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_111.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	benchmark	test	4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_112.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_112.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		10
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_113.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_113.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_114.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_114.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_115.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_115.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_13.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_13.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_15.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_15.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_16.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_16.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_17.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_17.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_18.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_18.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_19.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_19.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_20.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_20.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_21.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_21.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_22.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_22.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		12
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_23.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_23.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		5
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_24.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_24.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_25.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_25.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_27.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_27.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		7
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_28.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_28.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_29.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_29.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_3.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_3.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_30.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_30.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_31.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_31.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		12
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_32_a.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_32_a.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		6
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_33.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_33.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_34.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_34.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_35.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_35.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_36.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_36.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_37.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_37.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_38_a.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_38_a.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_38_ab.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_38_ab.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_4.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_4.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		5
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_40.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_40.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_41.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_41.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_42.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_42.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		9
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_43.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_43.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_44.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_44.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_45.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_45.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		14
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_46.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_46.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_48.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_48.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_49.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_49.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	benchmark	train	1
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_5.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_5.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_51.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_51.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_52.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_52.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_53.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_53.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		8
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_54.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_54.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_55.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_55.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_56.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_56.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_57.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_57.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		5
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_58.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_58.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_59.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_59.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_6.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_6.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	benchmark	train	4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_60.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_60.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_62.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_62.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_63.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_63.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_64.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_64.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_65.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_65.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_66.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_66.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_67.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_67.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_68.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_68.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_69.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_69.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		6
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_7.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_7.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_70.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_70.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_71.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_71.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_72.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_72.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_74.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_74.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_75.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_75.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_76.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_76.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		5
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_77.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_77.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_78.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_78.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		22
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_79.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_79.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_8.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_8.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		7
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_80.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_80.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_81_a.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_81_a.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		6
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_81_b.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_81_b.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_82.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_82.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_84.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_84.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_85.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_85.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		10
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_86.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_86.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_87.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_87.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_88.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_88.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	benchmark	val	4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_9.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_9.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_90.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_90.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_91.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_91.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_92.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_92.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_93.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_93.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		8
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_94.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_94.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		9
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_95.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_95.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		7
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_97.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_97.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/colo320dm_qpcr_jq1_24h_dmso_98.npy	images/rgb/colo320dm_qpcr_jq1_24h_dmso_98.tif	Point coordinates (NumPy array)	Manual	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/gt_coords/ncih2170_antibiotics_blank_ctrl_1.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_1.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	235
images/gt_coords/ncih2170_antibiotics_blank_ctrl_100.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_100.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	102
images/gt_coords/ncih2170_antibiotics_blank_ctrl_101.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_101.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	266
images/gt_coords/ncih2170_antibiotics_blank_ctrl_102.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_102.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	402
images/gt_coords/ncih2170_antibiotics_blank_ctrl_103.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_103.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	228
images/gt_coords/ncih2170_antibiotics_blank_ctrl_104.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_104.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	316
images/gt_coords/ncih2170_antibiotics_blank_ctrl_105.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_105.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	175
images/gt_coords/ncih2170_antibiotics_blank_ctrl_106.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_106.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	101
images/gt_coords/ncih2170_antibiotics_blank_ctrl_107.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_107.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	559
images/gt_coords/ncih2170_antibiotics_blank_ctrl_108.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_108.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	extension		196
images/gt_coords/ncih2170_antibiotics_blank_ctrl_109.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_109.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	182
images/gt_coords/ncih2170_antibiotics_blank_ctrl_10_a.npy	images/rgb/ncih2170_antibiotics_blank_ctrl_10_a.tif	Point coordinates (NumPy array)	Manual	NCI-H2170	antibiotics_blank_ctrl	extension		111
