Files	source_image	Annotation Type	Annotation Method	Cell Line	Condition	Split
images/roi_mask/ncih2170_antibiotics_blank_ctrl_53.png	images/rgb/ncih2170_antibiotics_blank_ctrl_53.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	test
images/roi_mask/ncih2170_antibiotics_blank_ctrl_55.png	images/rgb/ncih2170_antibiotics_blank_ctrl_55.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_56.png	images/rgb/ncih2170_antibiotics_blank_ctrl_56.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_57.png	images/rgb/ncih2170_antibiotics_blank_ctrl_57.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_58.png	images/rgb/ncih2170_antibiotics_blank_ctrl_58.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_59.png	images/rgb/ncih2170_antibiotics_blank_ctrl_59.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_6.png	images/rgb/ncih2170_antibiotics_blank_ctrl_6.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	val
images/roi_mask/ncih2170_antibiotics_blank_ctrl_60.png	images/rgb/ncih2170_antibiotics_blank_ctrl_60.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_61.png	images/rgb/ncih2170_antibiotics_blank_ctrl_61.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_62.png	images/rgb/ncih2170_antibiotics_blank_ctrl_62.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_63.png	images/rgb/ncih2170_antibiotics_blank_ctrl_63.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	val
images/roi_mask/ncih2170_antibiotics_blank_ctrl_64.png	images/rgb/ncih2170_antibiotics_blank_ctrl_64.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_65.png	images/rgb/ncih2170_antibiotics_blank_ctrl_65.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_66.png	images/rgb/ncih2170_antibiotics_blank_ctrl_66.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_67.png	images/rgb/ncih2170_antibiotics_blank_ctrl_67.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_69.png	images/rgb/ncih2170_antibiotics_blank_ctrl_69.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_7.png	images/rgb/ncih2170_antibiotics_blank_ctrl_7.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_70.png	images/rgb/ncih2170_antibiotics_blank_ctrl_70.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	test
images/roi_mask/ncih2170_antibiotics_blank_ctrl_71.png	images/rgb/ncih2170_antibiotics_blank_ctrl_71.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	test
images/roi_mask/ncih2170_antibiotics_blank_ctrl_74.png	images/rgb/ncih2170_antibiotics_blank_ctrl_74.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_75.png	images/rgb/ncih2170_antibiotics_blank_ctrl_75.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_76.png	images/rgb/ncih2170_antibiotics_blank_ctrl_76.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_77.png	images/rgb/ncih2170_antibiotics_blank_ctrl_77.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_78.png	images/rgb/ncih2170_antibiotics_blank_ctrl_78.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	test
images/roi_mask/ncih2170_antibiotics_blank_ctrl_79.png	images/rgb/ncih2170_antibiotics_blank_ctrl_79.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_80.png	images/rgb/ncih2170_antibiotics_blank_ctrl_80.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_81.png	images/rgb/ncih2170_antibiotics_blank_ctrl_81.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_82.png	images/rgb/ncih2170_antibiotics_blank_ctrl_82.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_84.png	images/rgb/ncih2170_antibiotics_blank_ctrl_84.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	val
images/roi_mask/ncih2170_antibiotics_blank_ctrl_86.png	images/rgb/ncih2170_antibiotics_blank_ctrl_86.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_87.png	images/rgb/ncih2170_antibiotics_blank_ctrl_87.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_88_a.png	images/rgb/ncih2170_antibiotics_blank_ctrl_88_a.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	val
images/roi_mask/ncih2170_antibiotics_blank_ctrl_89.png	images/rgb/ncih2170_antibiotics_blank_ctrl_89.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	val
images/roi_mask/ncih2170_antibiotics_blank_ctrl_9.png	images/rgb/ncih2170_antibiotics_blank_ctrl_9.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_96.png	images/rgb/ncih2170_antibiotics_blank_ctrl_96.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_97.png	images/rgb/ncih2170_antibiotics_blank_ctrl_97.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_blank_ctrl_98.png	images/rgb/ncih2170_antibiotics_blank_ctrl_98.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_blank_ctrl	train
images/roi_mask/ncih2170_antibiotics_ps_10.png	images/rgb/ncih2170_antibiotics_ps_10.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_102_b.png	images/rgb/ncih2170_antibiotics_ps_102_b.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	test
images/roi_mask/ncih2170_antibiotics_ps_104.png	images/rgb/ncih2170_antibiotics_ps_104.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	val
images/roi_mask/ncih2170_antibiotics_ps_105.png	images/rgb/ncih2170_antibiotics_ps_105.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	test
images/roi_mask/ncih2170_antibiotics_ps_106.png	images/rgb/ncih2170_antibiotics_ps_106.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_107_a.png	images/rgb/ncih2170_antibiotics_ps_107_a.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	test
images/roi_mask/ncih2170_antibiotics_ps_107_b.png	images/rgb/ncih2170_antibiotics_ps_107_b.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_111.png	images/rgb/ncih2170_antibiotics_ps_111.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_112.png	images/rgb/ncih2170_antibiotics_ps_112.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	test
images/roi_mask/ncih2170_antibiotics_ps_113_a.png	images/rgb/ncih2170_antibiotics_ps_113_a.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	val
images/roi_mask/ncih2170_antibiotics_ps_113_b.png	images/rgb/ncih2170_antibiotics_ps_113_b.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_12.png	images/rgb/ncih2170_antibiotics_ps_12.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	val
images/roi_mask/ncih2170_antibiotics_ps_13.png	images/rgb/ncih2170_antibiotics_ps_13.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_14.png	images/rgb/ncih2170_antibiotics_ps_14.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_16.png	images/rgb/ncih2170_antibiotics_ps_16.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_17.png	images/rgb/ncih2170_antibiotics_ps_17.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_18.png	images/rgb/ncih2170_antibiotics_ps_18.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_19.png	images/rgb/ncih2170_antibiotics_ps_19.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_20.png	images/rgb/ncih2170_antibiotics_ps_20.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_21.png	images/rgb/ncih2170_antibiotics_ps_21.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_22.png	images/rgb/ncih2170_antibiotics_ps_22.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_23.png	images/rgb/ncih2170_antibiotics_ps_23.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_24.png	images/rgb/ncih2170_antibiotics_ps_24.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_25.png	images/rgb/ncih2170_antibiotics_ps_25.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	test
images/roi_mask/ncih2170_antibiotics_ps_28.png	images/rgb/ncih2170_antibiotics_ps_28.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_29_a.png	images/rgb/ncih2170_antibiotics_ps_29_a.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_29_b.png	images/rgb/ncih2170_antibiotics_ps_29_b.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	val
images/roi_mask/ncih2170_antibiotics_ps_3.png	images/rgb/ncih2170_antibiotics_ps_3.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	val
images/roi_mask/ncih2170_antibiotics_ps_30.png	images/rgb/ncih2170_antibiotics_ps_30.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_31.png	images/rgb/ncih2170_antibiotics_ps_31.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_32.png	images/rgb/ncih2170_antibiotics_ps_32.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	test
images/roi_mask/ncih2170_antibiotics_ps_33.png	images/rgb/ncih2170_antibiotics_ps_33.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_34_b.png	images/rgb/ncih2170_antibiotics_ps_34_b.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_34_c.png	images/rgb/ncih2170_antibiotics_ps_34_c.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	val
images/roi_mask/ncih2170_antibiotics_ps_35.png	images/rgb/ncih2170_antibiotics_ps_35.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_36.png	images/rgb/ncih2170_antibiotics_ps_36.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	test
images/roi_mask/ncih2170_antibiotics_ps_37.png	images/rgb/ncih2170_antibiotics_ps_37.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_38.png	images/rgb/ncih2170_antibiotics_ps_38.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_39.png	images/rgb/ncih2170_antibiotics_ps_39.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_4.png	images/rgb/ncih2170_antibiotics_ps_4.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	test
images/roi_mask/ncih2170_antibiotics_ps_40.png	images/rgb/ncih2170_antibiotics_ps_40.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_41.png	images/rgb/ncih2170_antibiotics_ps_41.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_42.png	images/rgb/ncih2170_antibiotics_ps_42.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_43.png	images/rgb/ncih2170_antibiotics_ps_43.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_44.png	images/rgb/ncih2170_antibiotics_ps_44.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_45.png	images/rgb/ncih2170_antibiotics_ps_45.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_46.png	images/rgb/ncih2170_antibiotics_ps_46.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_47.png	images/rgb/ncih2170_antibiotics_ps_47.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_48.png	images/rgb/ncih2170_antibiotics_ps_48.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_49.png	images/rgb/ncih2170_antibiotics_ps_49.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_5.png	images/rgb/ncih2170_antibiotics_ps_5.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_50.png	images/rgb/ncih2170_antibiotics_ps_50.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_54.png	images/rgb/ncih2170_antibiotics_ps_54.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_55.png	images/rgb/ncih2170_antibiotics_ps_55.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	val
images/roi_mask/ncih2170_antibiotics_ps_56_a.png	images/rgb/ncih2170_antibiotics_ps_56_a.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	test
images/roi_mask/ncih2170_antibiotics_ps_56_b.png	images/rgb/ncih2170_antibiotics_ps_56_b.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_57.png	images/rgb/ncih2170_antibiotics_ps_57.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_58.png	images/rgb/ncih2170_antibiotics_ps_58.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_61.png	images/rgb/ncih2170_antibiotics_ps_61.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_62.png	images/rgb/ncih2170_antibiotics_ps_62.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_63.png	images/rgb/ncih2170_antibiotics_ps_63.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_64.png	images/rgb/ncih2170_antibiotics_ps_64.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	val
images/roi_mask/ncih2170_antibiotics_ps_65.png	images/rgb/ncih2170_antibiotics_ps_65.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_67.png	images/rgb/ncih2170_antibiotics_ps_67.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_68.png	images/rgb/ncih2170_antibiotics_ps_68.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	val
images/roi_mask/ncih2170_antibiotics_ps_69.png	images/rgb/ncih2170_antibiotics_ps_69.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_7.png	images/rgb/ncih2170_antibiotics_ps_7.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_70.png	images/rgb/ncih2170_antibiotics_ps_70.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	val
images/roi_mask/ncih2170_antibiotics_ps_72.png	images/rgb/ncih2170_antibiotics_ps_72.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	val
images/roi_mask/ncih2170_antibiotics_ps_73.png	images/rgb/ncih2170_antibiotics_ps_73.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_75.png	images/rgb/ncih2170_antibiotics_ps_75.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_76.png	images/rgb/ncih2170_antibiotics_ps_76.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_77.png	images/rgb/ncih2170_antibiotics_ps_77.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_78.png	images/rgb/ncih2170_antibiotics_ps_78.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	test
images/roi_mask/ncih2170_antibiotics_ps_79.png	images/rgb/ncih2170_antibiotics_ps_79.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_8.png	images/rgb/ncih2170_antibiotics_ps_8.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_80.png	images/rgb/ncih2170_antibiotics_ps_80.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
images/roi_mask/ncih2170_antibiotics_ps_81.png	images/rgb/ncih2170_antibiotics_ps_81.tif	Region of interest mask (metaphase spread, binary)	Manual	NCI-H2170	antibiotics_ps	train
