Files	Data Type	Cell Line	Condition	Subset	Split	ecDNA Count
images/dapi/colo320dm_qpcr_jq1_24h_dmso_77.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/dapi/colo320dm_qpcr_jq1_24h_dmso_78.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		22
images/dapi/colo320dm_qpcr_jq1_24h_dmso_79.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/dapi/colo320dm_qpcr_jq1_24h_dmso_8.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		7
images/dapi/colo320dm_qpcr_jq1_24h_dmso_80.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/dapi/colo320dm_qpcr_jq1_24h_dmso_81_a.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		6
images/dapi/colo320dm_qpcr_jq1_24h_dmso_81_b.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/dapi/colo320dm_qpcr_jq1_24h_dmso_82.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		3
images/dapi/colo320dm_qpcr_jq1_24h_dmso_84.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/dapi/colo320dm_qpcr_jq1_24h_dmso_85.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		10
images/dapi/colo320dm_qpcr_jq1_24h_dmso_86.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/dapi/colo320dm_qpcr_jq1_24h_dmso_87.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/dapi/colo320dm_qpcr_jq1_24h_dmso_88.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	benchmark	val	4
images/dapi/colo320dm_qpcr_jq1_24h_dmso_9.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		4
images/dapi/colo320dm_qpcr_jq1_24h_dmso_90.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/dapi/colo320dm_qpcr_jq1_24h_dmso_91.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/dapi/colo320dm_qpcr_jq1_24h_dmso_92.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		0
images/dapi/colo320dm_qpcr_jq1_24h_dmso_93.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		8
images/dapi/colo320dm_qpcr_jq1_24h_dmso_94.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		9
images/dapi/colo320dm_qpcr_jq1_24h_dmso_95.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		7
images/dapi/colo320dm_qpcr_jq1_24h_dmso_97.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/dapi/colo320dm_qpcr_jq1_24h_dmso_98.png	DAPI image	COLO320DM	qpcr_jq1_24h_dmso	extension		2
images/dapi/ncih2170_antibiotics_blank_ctrl_1.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	235
images/dapi/ncih2170_antibiotics_blank_ctrl_100.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	102
images/dapi/ncih2170_antibiotics_blank_ctrl_101.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	266
images/dapi/ncih2170_antibiotics_blank_ctrl_102.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	402
images/dapi/ncih2170_antibiotics_blank_ctrl_103.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	228
images/dapi/ncih2170_antibiotics_blank_ctrl_104.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	316
images/dapi/ncih2170_antibiotics_blank_ctrl_105.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	175
images/dapi/ncih2170_antibiotics_blank_ctrl_106.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	101
images/dapi/ncih2170_antibiotics_blank_ctrl_107.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	559
images/dapi/ncih2170_antibiotics_blank_ctrl_108.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		196
images/dapi/ncih2170_antibiotics_blank_ctrl_109.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	182
images/dapi/ncih2170_antibiotics_blank_ctrl_10_a.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		111
images/dapi/ncih2170_antibiotics_blank_ctrl_10_b.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		209
images/dapi/ncih2170_antibiotics_blank_ctrl_11.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	181
images/dapi/ncih2170_antibiotics_blank_ctrl_110.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	411
images/dapi/ncih2170_antibiotics_blank_ctrl_111.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	108
images/dapi/ncih2170_antibiotics_blank_ctrl_112.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		455
images/dapi/ncih2170_antibiotics_blank_ctrl_113.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	341
images/dapi/ncih2170_antibiotics_blank_ctrl_114.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	154
images/dapi/ncih2170_antibiotics_blank_ctrl_115.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	125
images/dapi/ncih2170_antibiotics_blank_ctrl_116.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	282
images/dapi/ncih2170_antibiotics_blank_ctrl_117.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	307
images/dapi/ncih2170_antibiotics_blank_ctrl_118.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	453
images/dapi/ncih2170_antibiotics_blank_ctrl_119.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		149
images/dapi/ncih2170_antibiotics_blank_ctrl_12.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	122
images/dapi/ncih2170_antibiotics_blank_ctrl_13.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	86
images/dapi/ncih2170_antibiotics_blank_ctrl_14.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	329
images/dapi/ncih2170_antibiotics_blank_ctrl_15.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	210
images/dapi/ncih2170_antibiotics_blank_ctrl_16.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	91
images/dapi/ncih2170_antibiotics_blank_ctrl_17.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	604
images/dapi/ncih2170_antibiotics_blank_ctrl_18.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	157
images/dapi/ncih2170_antibiotics_blank_ctrl_19.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	92
images/dapi/ncih2170_antibiotics_blank_ctrl_2.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	373
images/dapi/ncih2170_antibiotics_blank_ctrl_20.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	128
images/dapi/ncih2170_antibiotics_blank_ctrl_21.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	224
images/dapi/ncih2170_antibiotics_blank_ctrl_22.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	375
images/dapi/ncih2170_antibiotics_blank_ctrl_23.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	281
images/dapi/ncih2170_antibiotics_blank_ctrl_24.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	153
images/dapi/ncih2170_antibiotics_blank_ctrl_25.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	42
images/dapi/ncih2170_antibiotics_blank_ctrl_26.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		72
images/dapi/ncih2170_antibiotics_blank_ctrl_27.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	318
images/dapi/ncih2170_antibiotics_blank_ctrl_28.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	256
images/dapi/ncih2170_antibiotics_blank_ctrl_29.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	104
images/dapi/ncih2170_antibiotics_blank_ctrl_30.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	339
images/dapi/ncih2170_antibiotics_blank_ctrl_31.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	88
images/dapi/ncih2170_antibiotics_blank_ctrl_32.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	138
images/dapi/ncih2170_antibiotics_blank_ctrl_33.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	207
images/dapi/ncih2170_antibiotics_blank_ctrl_34.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	91
images/dapi/ncih2170_antibiotics_blank_ctrl_35.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	84
images/dapi/ncih2170_antibiotics_blank_ctrl_36.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		121
images/dapi/ncih2170_antibiotics_blank_ctrl_37.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	539
images/dapi/ncih2170_antibiotics_blank_ctrl_38.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	402
images/dapi/ncih2170_antibiotics_blank_ctrl_39.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	391
images/dapi/ncih2170_antibiotics_blank_ctrl_4.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		292
images/dapi/ncih2170_antibiotics_blank_ctrl_40.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	248
images/dapi/ncih2170_antibiotics_blank_ctrl_41.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	76
images/dapi/ncih2170_antibiotics_blank_ctrl_42.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	153
images/dapi/ncih2170_antibiotics_blank_ctrl_43.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	239
images/dapi/ncih2170_antibiotics_blank_ctrl_44.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	181
images/dapi/ncih2170_antibiotics_blank_ctrl_45.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		297
images/dapi/ncih2170_antibiotics_blank_ctrl_46.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		102
images/dapi/ncih2170_antibiotics_blank_ctrl_47.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	296
images/dapi/ncih2170_antibiotics_blank_ctrl_48.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	71
images/dapi/ncih2170_antibiotics_blank_ctrl_49.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		126
images/dapi/ncih2170_antibiotics_blank_ctrl_5.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	597
images/dapi/ncih2170_antibiotics_blank_ctrl_50.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	197
images/dapi/ncih2170_antibiotics_blank_ctrl_51.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	159
images/dapi/ncih2170_antibiotics_blank_ctrl_52.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	324
images/dapi/ncih2170_antibiotics_blank_ctrl_53.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	302
images/dapi/ncih2170_antibiotics_blank_ctrl_54.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		417
images/dapi/ncih2170_antibiotics_blank_ctrl_55.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	254
images/dapi/ncih2170_antibiotics_blank_ctrl_56.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	240
images/dapi/ncih2170_antibiotics_blank_ctrl_57.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	214
images/dapi/ncih2170_antibiotics_blank_ctrl_58.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	181
images/dapi/ncih2170_antibiotics_blank_ctrl_59.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	207
images/dapi/ncih2170_antibiotics_blank_ctrl_6.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	402
images/dapi/ncih2170_antibiotics_blank_ctrl_60.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	314
images/dapi/ncih2170_antibiotics_blank_ctrl_61.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	259
images/dapi/ncih2170_antibiotics_blank_ctrl_62.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	299
images/dapi/ncih2170_antibiotics_blank_ctrl_63.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	763
images/dapi/ncih2170_antibiotics_blank_ctrl_64.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	124
images/dapi/ncih2170_antibiotics_blank_ctrl_65.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	139
images/dapi/ncih2170_antibiotics_blank_ctrl_66.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	329
images/dapi/ncih2170_antibiotics_blank_ctrl_67.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	250
images/dapi/ncih2170_antibiotics_blank_ctrl_68.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		328
images/dapi/ncih2170_antibiotics_blank_ctrl_69.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	335
images/dapi/ncih2170_antibiotics_blank_ctrl_7.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	328
images/dapi/ncih2170_antibiotics_blank_ctrl_70.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	446
images/dapi/ncih2170_antibiotics_blank_ctrl_71.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	330
images/dapi/ncih2170_antibiotics_blank_ctrl_72.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		472
images/dapi/ncih2170_antibiotics_blank_ctrl_73.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		195
images/dapi/ncih2170_antibiotics_blank_ctrl_74.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	375
images/dapi/ncih2170_antibiotics_blank_ctrl_75.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	133
images/dapi/ncih2170_antibiotics_blank_ctrl_76.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	456
images/dapi/ncih2170_antibiotics_blank_ctrl_77.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	261
images/dapi/ncih2170_antibiotics_blank_ctrl_78.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	test	300
images/dapi/ncih2170_antibiotics_blank_ctrl_79.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	337
images/dapi/ncih2170_antibiotics_blank_ctrl_8.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		307
images/dapi/ncih2170_antibiotics_blank_ctrl_80.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	146
images/dapi/ncih2170_antibiotics_blank_ctrl_81.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	93
images/dapi/ncih2170_antibiotics_blank_ctrl_82.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	99
images/dapi/ncih2170_antibiotics_blank_ctrl_83.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		280
images/dapi/ncih2170_antibiotics_blank_ctrl_84.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	281
images/dapi/ncih2170_antibiotics_blank_ctrl_85.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		276
images/dapi/ncih2170_antibiotics_blank_ctrl_86.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	287
images/dapi/ncih2170_antibiotics_blank_ctrl_87.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	90
images/dapi/ncih2170_antibiotics_blank_ctrl_88_a.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	343
images/dapi/ncih2170_antibiotics_blank_ctrl_88_b.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		310
images/dapi/ncih2170_antibiotics_blank_ctrl_89.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	val	94
images/dapi/ncih2170_antibiotics_blank_ctrl_9.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	769
images/dapi/ncih2170_antibiotics_blank_ctrl_90.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		183
images/dapi/ncih2170_antibiotics_blank_ctrl_91.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		271
images/dapi/ncih2170_antibiotics_blank_ctrl_92.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		411
images/dapi/ncih2170_antibiotics_blank_ctrl_93.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		304
images/dapi/ncih2170_antibiotics_blank_ctrl_94.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		545
images/dapi/ncih2170_antibiotics_blank_ctrl_95.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		238
images/dapi/ncih2170_antibiotics_blank_ctrl_96.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	106
images/dapi/ncih2170_antibiotics_blank_ctrl_97.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	146
images/dapi/ncih2170_antibiotics_blank_ctrl_98.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	benchmark	train	219
images/dapi/ncih2170_antibiotics_blank_ctrl_99.png	DAPI image	NCI-H2170	antibiotics_blank_ctrl	extension		219
images/dapi/ncih2170_antibiotics_ps_10.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	160
images/dapi/ncih2170_antibiotics_ps_100.png	DAPI image	NCI-H2170	antibiotics_ps	extension		162
images/dapi/ncih2170_antibiotics_ps_101.png	DAPI image	NCI-H2170	antibiotics_ps	extension		211
images/dapi/ncih2170_antibiotics_ps_102_a.png	DAPI image	NCI-H2170	antibiotics_ps	extension		107
images/dapi/ncih2170_antibiotics_ps_102_b.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	test	252
images/dapi/ncih2170_antibiotics_ps_103.png	DAPI image	NCI-H2170	antibiotics_ps	extension		187
images/dapi/ncih2170_antibiotics_ps_104.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	val	158
images/dapi/ncih2170_antibiotics_ps_105.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	test	237
images/dapi/ncih2170_antibiotics_ps_106.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	122
images/dapi/ncih2170_antibiotics_ps_107_a.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	test	246
images/dapi/ncih2170_antibiotics_ps_107_b.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	205
images/dapi/ncih2170_antibiotics_ps_108_a.png	DAPI image	NCI-H2170	antibiotics_ps	extension		944
images/dapi/ncih2170_antibiotics_ps_108_b.png	DAPI image	NCI-H2170	antibiotics_ps	extension		112
images/dapi/ncih2170_antibiotics_ps_109.png	DAPI image	NCI-H2170	antibiotics_ps	extension		199
images/dapi/ncih2170_antibiotics_ps_110.png	DAPI image	NCI-H2170	antibiotics_ps	extension		230
images/dapi/ncih2170_antibiotics_ps_111.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	186
images/dapi/ncih2170_antibiotics_ps_112.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	test	79
images/dapi/ncih2170_antibiotics_ps_113_a.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	val	121
images/dapi/ncih2170_antibiotics_ps_113_b.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	142
images/dapi/ncih2170_antibiotics_ps_114.png	DAPI image	NCI-H2170	antibiotics_ps	extension		287
images/dapi/ncih2170_antibiotics_ps_11_a.png	DAPI image	NCI-H2170	antibiotics_ps	extension		99
images/dapi/ncih2170_antibiotics_ps_11_a_unfinished.png	DAPI image	NCI-H2170	antibiotics_ps	extension		49
images/dapi/ncih2170_antibiotics_ps_11_b.png	DAPI image	NCI-H2170	antibiotics_ps	extension		52
images/dapi/ncih2170_antibiotics_ps_12.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	val	129
images/dapi/ncih2170_antibiotics_ps_13.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	398
images/dapi/ncih2170_antibiotics_ps_14.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	65
images/dapi/ncih2170_antibiotics_ps_16.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	236
images/dapi/ncih2170_antibiotics_ps_17.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	197
images/dapi/ncih2170_antibiotics_ps_18.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	132
images/dapi/ncih2170_antibiotics_ps_19.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	201
images/dapi/ncih2170_antibiotics_ps_20.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	69
images/dapi/ncih2170_antibiotics_ps_21.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	70
images/dapi/ncih2170_antibiotics_ps_22.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	95
images/dapi/ncih2170_antibiotics_ps_23.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	115
images/dapi/ncih2170_antibiotics_ps_24.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	133
images/dapi/ncih2170_antibiotics_ps_25.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	test	284
images/dapi/ncih2170_antibiotics_ps_26.png	DAPI image	NCI-H2170	antibiotics_ps	extension		174
images/dapi/ncih2170_antibiotics_ps_27.png	DAPI image	NCI-H2170	antibiotics_ps	extension		232
images/dapi/ncih2170_antibiotics_ps_28.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	121
images/dapi/ncih2170_antibiotics_ps_29_a.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	93
images/dapi/ncih2170_antibiotics_ps_29_b.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	val	52
images/dapi/ncih2170_antibiotics_ps_3.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	val	157
images/dapi/ncih2170_antibiotics_ps_30.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	95
images/dapi/ncih2170_antibiotics_ps_31.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	305
images/dapi/ncih2170_antibiotics_ps_32.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	test	67
images/dapi/ncih2170_antibiotics_ps_33.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	141
images/dapi/ncih2170_antibiotics_ps_34_a.png	DAPI image	NCI-H2170	antibiotics_ps	extension		71
images/dapi/ncih2170_antibiotics_ps_34_b.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	76
images/dapi/ncih2170_antibiotics_ps_34_c.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	val	153
images/dapi/ncih2170_antibiotics_ps_35.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	96
images/dapi/ncih2170_antibiotics_ps_36.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	test	142
images/dapi/ncih2170_antibiotics_ps_37.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	81
images/dapi/ncih2170_antibiotics_ps_38.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	354
images/dapi/ncih2170_antibiotics_ps_39.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	131
images/dapi/ncih2170_antibiotics_ps_4.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	test	148
images/dapi/ncih2170_antibiotics_ps_40.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	75
images/dapi/ncih2170_antibiotics_ps_41.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	150
images/dapi/ncih2170_antibiotics_ps_42.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	96
images/dapi/ncih2170_antibiotics_ps_43.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	63
images/dapi/ncih2170_antibiotics_ps_44.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	829
images/dapi/ncih2170_antibiotics_ps_45.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	90
images/dapi/ncih2170_antibiotics_ps_46.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	211
images/dapi/ncih2170_antibiotics_ps_47.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	220
images/dapi/ncih2170_antibiotics_ps_48.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	76
images/dapi/ncih2170_antibiotics_ps_49.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	109
images/dapi/ncih2170_antibiotics_ps_5.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	235
images/dapi/ncih2170_antibiotics_ps_50.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	147
images/dapi/ncih2170_antibiotics_ps_54.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	125
images/dapi/ncih2170_antibiotics_ps_55.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	val	212
images/dapi/ncih2170_antibiotics_ps_56_a.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	test	233
images/dapi/ncih2170_antibiotics_ps_56_b.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	434
images/dapi/ncih2170_antibiotics_ps_57.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	70
images/dapi/ncih2170_antibiotics_ps_58.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	212
images/dapi/ncih2170_antibiotics_ps_59.png	DAPI image	NCI-H2170	antibiotics_ps	extension		167
images/dapi/ncih2170_antibiotics_ps_6.png	DAPI image	NCI-H2170	antibiotics_ps	extension		147
images/dapi/ncih2170_antibiotics_ps_61.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	246
images/dapi/ncih2170_antibiotics_ps_62.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	458
images/dapi/ncih2170_antibiotics_ps_63.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	862
images/dapi/ncih2170_antibiotics_ps_64.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	val	281
images/dapi/ncih2170_antibiotics_ps_65.png	DAPI image	NCI-H2170	antibiotics_ps	benchmark	train	131
