Files	source_image	Annotation Type	Annotation Method	Cell Line	Condition	Subset	Split	ecDNA Count
predicted_roi/colo320dm_qpcr_jq1_24h_ctrl_91.png	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_91.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_ctrl	extension		5
predicted_roi/colo320dm_qpcr_jq1_24h_ctrl_92.png	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_92.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_ctrl	benchmark	train	55
predicted_roi/colo320dm_qpcr_jq1_24h_ctrl_93.png	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_93.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_ctrl	extension		24
predicted_roi/colo320dm_qpcr_jq1_24h_ctrl_94_a.png	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_94_a.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_ctrl	extension		46
predicted_roi/colo320dm_qpcr_jq1_24h_ctrl_94_b.png	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_94_b.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_ctrl	extension		23
predicted_roi/colo320dm_qpcr_jq1_24h_ctrl_95.png	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_95.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_ctrl	benchmark	train	32
predicted_roi/colo320dm_qpcr_jq1_24h_ctrl_96.png	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_96.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_ctrl	benchmark	test	49
predicted_roi/colo320dm_qpcr_jq1_24h_ctrl_97.png	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_97.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_ctrl	benchmark	train	87
predicted_roi/colo320dm_qpcr_jq1_24h_ctrl_98.png	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_98.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_ctrl	extension		19
predicted_roi/colo320dm_qpcr_jq1_24h_ctrl_99.png	images/rgb/colo320dm_qpcr_jq1_24h_ctrl_99.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_ctrl	benchmark	val	74
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_1.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_1.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		7
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_10.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_10.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_101_a.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_101_a.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_101_b.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_101_b.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_102.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_102.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_103.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_103.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_104.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_104.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	benchmark	train	4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_105.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_105.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		5
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_106.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_106.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		16
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_107.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_107.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_108.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_108.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		5
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_109.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_109.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_11.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_11.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		6
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_110_a.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_110_a.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		7
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_110_b.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_110_b.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_111.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_111.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	benchmark	test	4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_112.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_112.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		10
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_113.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_113.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_114.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_114.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_115.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_115.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_13.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_13.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_15.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_15.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_16.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_16.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_17.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_17.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_18.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_18.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_19.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_19.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_20.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_20.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_21.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_21.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_22.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_22.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		12
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_23.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_23.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		5
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_24.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_24.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_25.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_25.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_27.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_27.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		7
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_28.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_28.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_29.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_29.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_3.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_3.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_30.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_30.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_31.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_31.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		12
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_32_a.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_32_a.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		6
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_33.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_33.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_34.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_34.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_35.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_35.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_36.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_36.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_37.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_37.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_38_a.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_38_a.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_38_ab.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_38_ab.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_4.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_4.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		5
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_40.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_40.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_41.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_41.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_42.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_42.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		9
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_43.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_43.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_44.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_44.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_45.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_45.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		14
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_46.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_46.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_48.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_48.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_49.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_49.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	benchmark	train	1
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_5.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_5.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_51.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_51.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_52.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_52.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_53.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_53.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		8
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_54.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_54.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_55.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_55.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_56.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_56.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_57.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_57.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		5
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_58.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_58.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_59.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_59.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_6.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_6.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	benchmark	train	4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_60.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_60.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_62.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_62.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_63.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_63.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_64.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_64.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_65.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_65.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_66.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_66.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_67.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_67.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_68.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_68.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_69.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_69.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		6
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_7.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_7.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_70.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_70.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_71.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_71.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		4
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_72.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_72.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_74.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_74.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_75.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_75.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_76.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_76.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		5
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_77.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_77.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_78.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_78.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		22
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_79.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_79.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_8.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_8.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		7
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_80.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_80.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_81_a.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_81_a.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		6
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_81_b.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_81_b.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_82.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_82.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		3
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_84.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_84.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		0
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_85.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_85.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		10
predicted_roi/colo320dm_qpcr_jq1_24h_dmso_86.png	images/rgb/colo320dm_qpcr_jq1_24h_dmso_86.tif	Region of interest mask (metaphase spread, binary)	Automated prediction	COLO320DM	qpcr_jq1_24h_dmso	extension		2
