unique_id,cell_line,gt_mask_relpath,coord_file_relpath,ecDNA_gt,coord_count_npy,count_delta,count_source
colo320dm_qpcr_jq1_24h_ctrl_94_b,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_ctrl_94_b.tif,gt_coords/colo320dm_qpcr_jq1_24h_ctrl_94_b.npy,23,35,12,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_ctrl_95,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_ctrl_95.tif,gt_coords/colo320dm_qpcr_jq1_24h_ctrl_95.npy,32,32,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_ctrl_96,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_ctrl_96.tif,gt_coords/colo320dm_qpcr_jq1_24h_ctrl_96.npy,49,49,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_ctrl_97,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_ctrl_97.tif,gt_coords/colo320dm_qpcr_jq1_24h_ctrl_97.npy,87,87,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_ctrl_98,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_ctrl_98.tif,gt_coords/colo320dm_qpcr_jq1_24h_ctrl_98.npy,19,19,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_ctrl_99,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_ctrl_99.tif,gt_coords/colo320dm_qpcr_jq1_24h_ctrl_99.npy,74,74,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_1,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_1.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_1.npy,7,7,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_10,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_10.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_10.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_101_a,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_101_a.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_101_a.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_101_b,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_101_b.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_101_b.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_102,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_102.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_102.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_103,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_103.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_103.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_104,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_104.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_104.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_105,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_105.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_105.npy,5,5,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_106,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_106.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_106.npy,16,16,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_107,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_107.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_107.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_108,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_108.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_108.npy,5,5,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_109,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_109.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_109.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_11,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_11.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_11.npy,6,6,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_110_a,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_110_a.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_110_a.npy,7,7,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_110_b,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_110_b.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_110_b.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_111,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_111.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_111.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_112,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_112.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_112.npy,10,10,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_113,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_113.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_113.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_114,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_114.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_114.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_115,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_115.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_115.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_13,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_13.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_13.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_15,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_15.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_15.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_16,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_16.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_16.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_17,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_17.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_17.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_18,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_18.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_18.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_19,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_19.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_19.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_20,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_20.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_20.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_21,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_21.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_21.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_22,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_22.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_22.npy,12,12,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_23,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_23.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_23.npy,5,5,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_24,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_24.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_24.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_25,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_25.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_25.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_27,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_27.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_27.npy,7,7,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_28,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_28.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_28.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_29,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_29.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_29.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_3,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_3.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_3.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_30,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_30.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_30.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_31,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_31.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_31.npy,12,12,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_32_a,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_32_a.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_32_a.npy,6,6,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_33,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_33.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_33.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_34,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_34.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_34.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_35,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_35.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_35.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_36,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_36.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_36.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_37,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_37.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_37.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_38_a,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_38_a.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_38_a.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_38_ab,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_38_ab.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_38_ab.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_4,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_4.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_4.npy,5,5,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_40,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_40.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_40.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_41,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_41.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_41.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_42,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_42.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_42.npy,9,9,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_43,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_43.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_43.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_44,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_44.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_44.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_45,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_45.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_45.npy,14,14,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_46,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_46.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_46.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_48,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_48.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_48.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_49,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_49.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_49.npy,1,1,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_5,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_5.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_5.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_51,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_51.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_51.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_52,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_52.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_52.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_53,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_53.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_53.npy,8,8,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_54,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_54.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_54.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_55,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_55.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_55.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_56,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_56.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_56.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_57,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_57.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_57.npy,5,5,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_58,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_58.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_58.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_59,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_59.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_59.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_6,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_6.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_6.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_60,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_60.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_60.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_62,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_62.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_62.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_63,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_63.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_63.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_64,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_64.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_64.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_65,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_65.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_65.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_66,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_66.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_66.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_67,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_67.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_67.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_68,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_68.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_68.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_69,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_69.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_69.npy,6,6,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_7,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_7.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_7.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_70,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_70.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_70.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_71,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_71.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_71.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_72,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_72.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_72.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_74,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_74.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_74.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_75,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_75.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_75.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_76,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_76.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_76.npy,5,5,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_77,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_77.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_77.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_78,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_78.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_78.npy,22,22,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_79,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_79.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_79.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_8,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_8.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_8.npy,7,7,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_80,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_80.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_80.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_81_a,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_81_a.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_81_a.npy,6,6,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_81_b,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_81_b.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_81_b.npy,2,3,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_82,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_82.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_82.npy,3,3,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_84,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_84.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_84.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_85,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_85.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_85.npy,10,10,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_86,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_86.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_86.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_87,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_87.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_87.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_88,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_88.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_88.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_9,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_9.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_9.npy,4,4,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_90,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_90.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_90.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_91,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_91.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_91.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_92,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_92.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_92.npy,0,1,1,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_93,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_93.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_93.npy,8,8,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_94,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_94.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_94.npy,9,9,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_95,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_95.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_95.npy,7,7,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_97,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_97.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_97.npy,2,2,0,gt_mask_cc_conn8_min3
colo320dm_qpcr_jq1_24h_dmso_98,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_98.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_98.npy,2,2,0,gt_mask_cc_conn8_min3
ncih2170_antibiotics_blank_ctrl_1,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_1.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_1.npy,235,235,0,gt_mask_cc_conn8_min3
ncih2170_antibiotics_blank_ctrl_100,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_100.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_100.npy,102,102,0,gt_mask_cc_conn8_min3
ncih2170_antibiotics_blank_ctrl_101,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_101.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_101.npy,266,266,0,gt_mask_cc_conn8_min3
ncih2170_antibiotics_blank_ctrl_102,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_102.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_102.npy,402,407,5,gt_mask_cc_conn8_min3
ncih2170_antibiotics_blank_ctrl_103,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_103.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_103.npy,228,228,0,gt_mask_cc_conn8_min3
ncih2170_antibiotics_blank_ctrl_104,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_104.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_104.npy,316,316,0,gt_mask_cc_conn8_min3
