unique_id,cell_line,gt_mask_relpath,coord_file_relpath
colo320dm_qpcr_jq1_24h_dmso_13,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_13.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_13.npy
colo320dm_qpcr_jq1_24h_dmso_15,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_15.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_15.npy
colo320dm_qpcr_jq1_24h_dmso_16,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_16.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_16.npy
colo320dm_qpcr_jq1_24h_dmso_17,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_17.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_17.npy
colo320dm_qpcr_jq1_24h_dmso_18,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_18.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_18.npy
colo320dm_qpcr_jq1_24h_dmso_19,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_19.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_19.npy
colo320dm_qpcr_jq1_24h_dmso_20,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_20.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_20.npy
colo320dm_qpcr_jq1_24h_dmso_21,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_21.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_21.npy
colo320dm_qpcr_jq1_24h_dmso_22,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_22.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_22.npy
colo320dm_qpcr_jq1_24h_dmso_23,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_23.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_23.npy
colo320dm_qpcr_jq1_24h_dmso_24,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_24.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_24.npy
colo320dm_qpcr_jq1_24h_dmso_25,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_25.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_25.npy
colo320dm_qpcr_jq1_24h_dmso_27,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_27.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_27.npy
colo320dm_qpcr_jq1_24h_dmso_28,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_28.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_28.npy
colo320dm_qpcr_jq1_24h_dmso_29,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_29.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_29.npy
colo320dm_qpcr_jq1_24h_dmso_3,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_3.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_3.npy
colo320dm_qpcr_jq1_24h_dmso_30,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_30.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_30.npy
colo320dm_qpcr_jq1_24h_dmso_31,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_31.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_31.npy
colo320dm_qpcr_jq1_24h_dmso_32_a,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_32_a.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_32_a.npy
colo320dm_qpcr_jq1_24h_dmso_33,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_33.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_33.npy
colo320dm_qpcr_jq1_24h_dmso_34,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_34.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_34.npy
colo320dm_qpcr_jq1_24h_dmso_35,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_35.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_35.npy
colo320dm_qpcr_jq1_24h_dmso_36,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_36.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_36.npy
colo320dm_qpcr_jq1_24h_dmso_37,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_37.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_37.npy
colo320dm_qpcr_jq1_24h_dmso_38_a,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_38_a.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_38_a.npy
colo320dm_qpcr_jq1_24h_dmso_38_ab,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_38_ab.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_38_ab.npy
colo320dm_qpcr_jq1_24h_dmso_4,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_4.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_4.npy
colo320dm_qpcr_jq1_24h_dmso_40,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_40.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_40.npy
colo320dm_qpcr_jq1_24h_dmso_41,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_41.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_41.npy
colo320dm_qpcr_jq1_24h_dmso_42,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_42.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_42.npy
colo320dm_qpcr_jq1_24h_dmso_43,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_43.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_43.npy
colo320dm_qpcr_jq1_24h_dmso_44,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_44.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_44.npy
colo320dm_qpcr_jq1_24h_dmso_45,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_45.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_45.npy
colo320dm_qpcr_jq1_24h_dmso_46,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_46.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_46.npy
colo320dm_qpcr_jq1_24h_dmso_48,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_48.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_48.npy
colo320dm_qpcr_jq1_24h_dmso_49,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_49.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_49.npy
colo320dm_qpcr_jq1_24h_dmso_5,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_5.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_5.npy
colo320dm_qpcr_jq1_24h_dmso_51,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_51.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_51.npy
colo320dm_qpcr_jq1_24h_dmso_52,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_52.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_52.npy
colo320dm_qpcr_jq1_24h_dmso_53,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_53.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_53.npy
colo320dm_qpcr_jq1_24h_dmso_54,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_54.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_54.npy
colo320dm_qpcr_jq1_24h_dmso_55,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_55.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_55.npy
colo320dm_qpcr_jq1_24h_dmso_56,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_56.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_56.npy
colo320dm_qpcr_jq1_24h_dmso_57,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_57.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_57.npy
colo320dm_qpcr_jq1_24h_dmso_58,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_58.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_58.npy
colo320dm_qpcr_jq1_24h_dmso_59,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_59.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_59.npy
colo320dm_qpcr_jq1_24h_dmso_6,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_6.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_6.npy
colo320dm_qpcr_jq1_24h_dmso_60,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_60.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_60.npy
colo320dm_qpcr_jq1_24h_dmso_62,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_62.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_62.npy
colo320dm_qpcr_jq1_24h_dmso_63,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_63.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_63.npy
colo320dm_qpcr_jq1_24h_dmso_64,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_64.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_64.npy
colo320dm_qpcr_jq1_24h_dmso_65,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_65.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_65.npy
colo320dm_qpcr_jq1_24h_dmso_66,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_66.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_66.npy
colo320dm_qpcr_jq1_24h_dmso_67,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_67.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_67.npy
colo320dm_qpcr_jq1_24h_dmso_68,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_68.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_68.npy
colo320dm_qpcr_jq1_24h_dmso_69,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_69.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_69.npy
colo320dm_qpcr_jq1_24h_dmso_7,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_7.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_7.npy
colo320dm_qpcr_jq1_24h_dmso_70,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_70.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_70.npy
colo320dm_qpcr_jq1_24h_dmso_71,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_71.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_71.npy
colo320dm_qpcr_jq1_24h_dmso_72,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_72.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_72.npy
colo320dm_qpcr_jq1_24h_dmso_74,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_74.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_74.npy
colo320dm_qpcr_jq1_24h_dmso_75,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_75.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_75.npy
colo320dm_qpcr_jq1_24h_dmso_76,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_76.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_76.npy
colo320dm_qpcr_jq1_24h_dmso_77,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_77.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_77.npy
colo320dm_qpcr_jq1_24h_dmso_78,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_78.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_78.npy
colo320dm_qpcr_jq1_24h_dmso_79,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_79.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_79.npy
colo320dm_qpcr_jq1_24h_dmso_8,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_8.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_8.npy
colo320dm_qpcr_jq1_24h_dmso_80,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_80.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_80.npy
colo320dm_qpcr_jq1_24h_dmso_81_a,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_81_a.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_81_a.npy
colo320dm_qpcr_jq1_24h_dmso_81_b,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_81_b.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_81_b.npy
colo320dm_qpcr_jq1_24h_dmso_82,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_82.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_82.npy
colo320dm_qpcr_jq1_24h_dmso_84,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_84.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_84.npy
colo320dm_qpcr_jq1_24h_dmso_85,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_85.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_85.npy
colo320dm_qpcr_jq1_24h_dmso_86,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_86.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_86.npy
colo320dm_qpcr_jq1_24h_dmso_87,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_87.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_87.npy
colo320dm_qpcr_jq1_24h_dmso_88,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_88.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_88.npy
colo320dm_qpcr_jq1_24h_dmso_9,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_9.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_9.npy
colo320dm_qpcr_jq1_24h_dmso_90,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_90.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_90.npy
colo320dm_qpcr_jq1_24h_dmso_91,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_91.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_91.npy
colo320dm_qpcr_jq1_24h_dmso_92,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_92.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_92.npy
colo320dm_qpcr_jq1_24h_dmso_93,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_93.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_93.npy
colo320dm_qpcr_jq1_24h_dmso_94,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_94.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_94.npy
colo320dm_qpcr_jq1_24h_dmso_95,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_95.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_95.npy
colo320dm_qpcr_jq1_24h_dmso_97,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_97.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_97.npy
colo320dm_qpcr_jq1_24h_dmso_98,COLO320DM,gt_image/colo320dm_qpcr_jq1_24h_dmso_98.tif,gt_coords/colo320dm_qpcr_jq1_24h_dmso_98.npy
ncih2170_antibiotics_blank_ctrl_1,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_1.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_1.npy
ncih2170_antibiotics_blank_ctrl_100,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_100.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_100.npy
ncih2170_antibiotics_blank_ctrl_101,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_101.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_101.npy
ncih2170_antibiotics_blank_ctrl_102,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_102.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_102.npy
ncih2170_antibiotics_blank_ctrl_103,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_103.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_103.npy
ncih2170_antibiotics_blank_ctrl_104,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_104.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_104.npy
ncih2170_antibiotics_blank_ctrl_105,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_105.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_105.npy
ncih2170_antibiotics_blank_ctrl_106,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_106.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_106.npy
ncih2170_antibiotics_blank_ctrl_107,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_107.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_107.npy
ncih2170_antibiotics_blank_ctrl_108,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_108.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_108.npy
ncih2170_antibiotics_blank_ctrl_109,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_109.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_109.npy
ncih2170_antibiotics_blank_ctrl_10_a,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_10_a.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_10_a.npy
ncih2170_antibiotics_blank_ctrl_10_b,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_10_b.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_10_b.npy
ncih2170_antibiotics_blank_ctrl_11,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_11.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_11.npy
ncih2170_antibiotics_blank_ctrl_110,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_110.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_110.npy
ncih2170_antibiotics_blank_ctrl_111,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_111.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_111.npy
ncih2170_antibiotics_blank_ctrl_112,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_112.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_112.npy
ncih2170_antibiotics_blank_ctrl_113,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_113.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_113.npy
ncih2170_antibiotics_blank_ctrl_114,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_114.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_114.npy
ncih2170_antibiotics_blank_ctrl_115,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_115.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_115.npy
ncih2170_antibiotics_blank_ctrl_116,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_116.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_116.npy
ncih2170_antibiotics_blank_ctrl_117,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_117.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_117.npy
ncih2170_antibiotics_blank_ctrl_118,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_118.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_118.npy
ncih2170_antibiotics_blank_ctrl_119,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_119.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_119.npy
ncih2170_antibiotics_blank_ctrl_12,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_12.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_12.npy
ncih2170_antibiotics_blank_ctrl_13,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_13.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_13.npy
ncih2170_antibiotics_blank_ctrl_14,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_14.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_14.npy
ncih2170_antibiotics_blank_ctrl_15,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_15.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_15.npy
ncih2170_antibiotics_blank_ctrl_16,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_16.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_16.npy
ncih2170_antibiotics_blank_ctrl_17,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_17.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_17.npy
ncih2170_antibiotics_blank_ctrl_18,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_18.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_18.npy
ncih2170_antibiotics_blank_ctrl_19,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_19.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_19.npy
ncih2170_antibiotics_blank_ctrl_2,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_2.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_2.npy
ncih2170_antibiotics_blank_ctrl_20,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_20.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_20.npy
ncih2170_antibiotics_blank_ctrl_21,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_21.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_21.npy
ncih2170_antibiotics_blank_ctrl_22,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_22.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_22.npy
ncih2170_antibiotics_blank_ctrl_23,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_23.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_23.npy
ncih2170_antibiotics_blank_ctrl_24,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_24.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_24.npy
ncih2170_antibiotics_blank_ctrl_25,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_25.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_25.npy
ncih2170_antibiotics_blank_ctrl_26,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_26.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_26.npy
ncih2170_antibiotics_blank_ctrl_27,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_27.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_27.npy
ncih2170_antibiotics_blank_ctrl_28,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_28.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_28.npy
ncih2170_antibiotics_blank_ctrl_29,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_29.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_29.npy
ncih2170_antibiotics_blank_ctrl_30,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_30.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_30.npy
ncih2170_antibiotics_blank_ctrl_31,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_31.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_31.npy
ncih2170_antibiotics_blank_ctrl_32,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_32.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_32.npy
ncih2170_antibiotics_blank_ctrl_33,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_33.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_33.npy
ncih2170_antibiotics_blank_ctrl_34,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_34.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_34.npy
ncih2170_antibiotics_blank_ctrl_35,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_35.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_35.npy
ncih2170_antibiotics_blank_ctrl_36,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_36.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_36.npy
ncih2170_antibiotics_blank_ctrl_37,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_37.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_37.npy
ncih2170_antibiotics_blank_ctrl_38,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_38.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_38.npy
ncih2170_antibiotics_blank_ctrl_39,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_39.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_39.npy
ncih2170_antibiotics_blank_ctrl_4,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_4.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_4.npy
ncih2170_antibiotics_blank_ctrl_40,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_40.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_40.npy
ncih2170_antibiotics_blank_ctrl_41,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_41.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_41.npy
ncih2170_antibiotics_blank_ctrl_42,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_42.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_42.npy
ncih2170_antibiotics_blank_ctrl_43,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_43.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_43.npy
ncih2170_antibiotics_blank_ctrl_44,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_44.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_44.npy
ncih2170_antibiotics_blank_ctrl_45,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_45.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_45.npy
ncih2170_antibiotics_blank_ctrl_46,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_46.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_46.npy
ncih2170_antibiotics_blank_ctrl_47,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_47.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_47.npy
ncih2170_antibiotics_blank_ctrl_48,NCI-H2170,gt_image/ncih2170_antibiotics_blank_ctrl_48.tif,gt_coords/ncih2170_antibiotics_blank_ctrl_48.npy
